time,lat,lon,head,fix,route,stop,next,code,dev,fer
2023-11-01 07:04:17,64.140873333,-21.923533333,328.47,2,5,90000831,90000832,6,0207,5-A
2023-11-01 00:00:04,64.123835000,-21.821116667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:00:14,64.123833333,-21.821133333,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:00:23,64.123833333,-21.821133333,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:00:35,64.123833333,-21.821133333,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:00:45,64.123833333,-21.821116667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:00:54,64.123833333,-21.821116667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:01:06,64.123835000,-21.821116667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:01:15,64.123835000,-21.821116667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:01:25,64.123835000,-21.821116667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:01:37,64.123835000,-21.821100000,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:01:46,64.123835000,-21.821100000,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:01:55,64.123835000,-21.821100000,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:02:07,64.123835000,-21.821116667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:02:17,64.123835000,-21.821100000,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:02:28,64.123835000,-21.821083333,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:02:38,64.123835000,-21.821083333,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:02:47,64.123835000,-21.821066667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:02:59,64.123836667,-21.821050000,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:03:09,64.123836667,-21.821033333,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:03:18,64.123836667,-21.821033333,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:03:30,64.123836667,-21.821016667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:03:39,64.123836667,-21.821016667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:03:51,64.123836667,-21.821016667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:04:00,64.123836667,-21.821033333,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:04:10,64.123838333,-21.821016667,86.07,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:04:22,64.123843333,-21.820983333,74.84,2,5,90000018,90000398,3,0207,5-A
2023-11-01 00:04:31,64.123913333,-21.819950000,86.04,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:04:40,64.123951667,-21.817616667,90.16,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:04:52,64.123883333,-21.814683333,97.06,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:05:02,64.123781667,-21.812483333,98.72,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:05:13,64.122411667,-21.811733333,180.54,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:05:23,64.121601667,-21.811883333,187.83,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:05:32,64.121250000,-21.812000000,181.93,2,5,90000018,90000398,2,0207,5-A
2023-11-01 00:05:44,64.121230000,-21.811983333,181.93,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:05:54,64.121230000,-21.811983333,181.93,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:06:03,64.121231667,-21.811983333,181.93,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:06:15,64.121226667,-21.811983333,187.97,2,5,90000018,90000398,3,0207,5-A
2023-11-01 00:06:24,64.120931667,-21.811333333,111.34,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:06:36,64.120181667,-21.807800000,165.61,2,5,90000018,90000398,6,0207,5-A
2023-11-01 00:06:45,64.119813333,-21.807966667,200.53,2,5,90000398,90000399,7,0207,5-A
2023-11-01 00:06:55,64.119775000,-21.808033333,197.41,2,5,90000398,90000399,3,0207,5-A
2023-11-01 00:07:27,64.119226667,-21.808433333,197.43,2,5,90000398,90000399,6,0207,5-A
2023-11-01 00:07:33,64.117860000,-21.808266667,105.67,2,5,90000399,90000400,7,0207,5-A
2023-11-01 00:08:18,64.116951667,-21.801950000,107.46,2,5,90000400,90000401,6,0207,5-A
2023-11-01 00:08:28,64.116658333,-21.799933333,108.75,2,5,90000400,90000401,6,0207,5-A
2023-11-01 00:08:39,64.116256667,-21.797250000,106.81,2,5,90000400,90000401,6,0207,5-A
2023-11-01 00:08:49,64.116161667,-21.796516667,108.63,2,5,90000401,90000402,6,0207,5-A
2023-11-01 00:08:58,64.115976667,-21.795283333,107.74,2,5,90000401,90000402,6,0207,5-A
2023-11-01 00:09:10,64.115511667,-21.792033333,112.01,2,5,90000401,90000402,6,0207,5-A
2023-11-01 00:09:19,64.115383333,-21.791250000,106.95,2,5,90000402,90000304,7,0207,5-A
2023-11-01 00:09:29,64.115383333,-21.791250000,109.20,2,5,90000402,90000304,3,0207,5-A
2023-11-01 00:09:41,64.115236667,-21.790183333,109.03,2,5,90000402,90000304,6,0207,5-A
2023-11-01 00:09:50,64.114863333,-21.790116667,199.07,2,5,90000402,90000304,6,0207,5-A
2023-11-01 00:10:02,64.113608333,-21.791050000,165.29,2,5,90000304,90000403,6,0207,5-A
2023-11-01 00:10:11,64.113348333,-21.789916667,108.97,2,5,90000304,90000403,6,0207,5-A
2023-11-01 00:10:21,64.113120000,-21.788316667,106.44,2,5,90000403,90000404,6,0207,5-A
2023-11-01 00:10:32,64.112878333,-21.786483333,101.29,2,5,90000403,90000404,6,0207,5-A
2023-11-01 00:10:42,64.112891667,-21.785016667,118.48,2,5,90000403,90000404,6,0207,5-A
2023-11-01 00:10:51,64.112468333,-21.785000000,196.12,2,5,90000403,90000404,6,0207,5-A
2023-11-01 00:11:01,64.111413333,-21.785783333,197.20,2,5,90000404,90000405,6,0207,5-A
2023-11-01 00:11:10,64.110553333,-21.786466667,198.35,2,5,90000404,90000405,6,0207,5-A
2023-11-01 00:11:22,64.109525000,-21.787250000,195.14,2,5,90000405,90000406,7,0207,5-A
2023-11-01 00:11:34,64.109538333,-21.787233333,195.14,2,5,90000405,90000406,6,0207,5-A
2023-11-01 00:11:44,64.109003333,-21.787616667,198.35,2,5,90000405,90000406,6,0207,5-A
2023-11-01 00:11:53,64.108360000,-21.788133333,197.91,2,5,90000405,90000406,6,0207,5-A
2023-11-01 00:12:05,64.108135000,-21.788283333,201.43,2,5,90000406,90000407,6,0207,5-A
2023-11-01 00:12:14,64.108135000,-21.788300000,201.43,2,5,90000406,90000407,6,0207,5-A
2023-11-01 00:12:24,64.108131667,-21.788300000,201.43,2,5,90000406,90000407,6,0207,5-A
2023-11-01 00:12:36,64.107698333,-21.788600000,198.87,2,5,90000406,90000407,6,0207,5-A
2023-11-01 00:12:45,64.106826667,-21.788600000,152.46,2,5,90000406,90000407,6,0207,5-A
2023-11-01 00:12:57,64.106281667,-21.787833333,128.60,2,5,90000406,90000407,6,0207,5-A
2023-11-01 00:13:06,64.105605000,-21.786600000,158.33,2,5,90000407,90000457,7,0207,5-A
2023-11-01 00:13:16,64.105610000,-21.786616667,158.33,2,5,90000407,90000457,6,0207,5-A
2023-11-01 00:13:27,64.105603333,-21.786600000,152.11,2,5,90000407,90000457,3,0207,5-A
2023-11-01 00:13:37,64.105253333,-21.785616667,105.90,2,5,90000407,90000457,6,0207,5-A
2023-11-01 00:13:49,64.105058333,-21.784200000,108.14,2,5,90000457,90000129,6,0207,5-A
2023-11-01 00:13:58,64.104856667,-21.782850000,110.10,2,5,90000457,90000129,6,0207,5-A
2023-11-01 00:14:08,64.104416667,-21.782900000,199.52,2,5,90000457,90000129,6,0207,5-A
2023-11-01 00:14:19,64.102763333,-21.783683333,198.86,2,5,90000129,90000397,6,0207,5-A
2023-11-01 00:14:29,64.102236667,-21.783900000,142.64,2,5,90000129,90000397,6,0207,5-A
2023-11-01 00:14:38,64.101765000,-21.782400000,127.08,2,5,90000129,90000397,6,0207,5-A
2023-11-01 00:14:50,64.101228333,-21.780566667,133.76,2,5,90000129,90000397,2,0207,5-A
2023-11-01 00:14:59,64.101231667,-21.780550000,133.76,2,5,90000129,90000397,6,0207,5-A
2023-11-01 00:15:09,64.101205000,-21.780500000,129.30,2,5,90000129,90000397,3,0207,5-A
2023-11-01 00:15:21,64.100608333,-21.778200000,96.84,2,5,90000129,90000397,6,0207,5-A
2023-11-01 00:15:30,64.100946667,-21.778150000,350.38,2,5,90000397,90000375,6,0207,5-A
2023-11-01 00:15:42,64.101191667,-21.778133333,359.20,2,5,90000397,90000375,7,0207,5-A
2023-11-01 00:15:51,64.101188333,-21.778150000,359.20,2,5,90000397,90000375,6,0207,5-A
2023-11-01 00:16:00,64.101221667,-21.778150000,351.79,2,5,90000397,90000375,3,0207,5-A
2023-11-01 00:16:12,64.102630000,-21.777116667,37.80,2,5,90000397,90000375,6,0207,5-A
2023-11-01 00:16:22,64.102901667,-21.776633333,41.05,2,5,90000375,90000391,6,0207,5-A
2023-11-01 00:16:33,64.103631667,-21.774533333,61.34,2,5,90000375,90000391,6,0207,5-A
2023-11-01 00:16:43,64.103485000,-21.768850000,122.32,2,5,90000391,90000321,6,0207,5-A
2023-11-01 00:16:52,64.103485000,-21.768850000,122.32,2,5,90000391,90000321,6,0207,5-A
2023-11-01 00:17:04,64.102266667,-21.764866667,116.10,2,5,90000321,90000322,6,0207,5-A
2023-11-01 00:17:13,64.101821667,-21.764183333,202.54,2,5,90000321,90000322,6,0207,5-A
2023-11-01 00:17:25,64.101490000,-21.765000000,194.92,2,5,90000321,90000322,6,0207,5-A
2023-11-01 00:17:33,64.100858333,-21.765750000,228.13,2,5,90000322,90000335,6,0207,5-A
2023-11-01 00:17:45,64.100563333,-21.767233333,269.74,2,5,90000322,90000335,6,0207,5-A
2023-11-01 00:17:54,64.100555000,-21.768883333,263.29,2,5,90000322,90000335,6,0207,5-A
2023-11-01 00:18:06,64.099906667,-21.771666667,222.19,2,5,90000335,90000336,6,0207,5-A
2023-11-01 00:18:15,64.099231667,-21.772983333,229.52,2,5,90000335,90000336,6,0207,5-A
2023-11-01 00:18:27,64.098986667,-21.773966667,241.78,2,5,90000336,90000338,7,0207,5-A
2023-11-01 00:18:36,64.098995000,-21.773950000,241.78,2,5,90000336,90000338,6,0207,5-A
2023-11-01 00:18:45,64.098981667,-21.774016667,244.62,2,5,90000336,90000338,3,0207,5-A
2023-11-01 00:18:57,64.098351667,-21.776550000,223.28,2,5,90000338,90000323,6,0207,5-A
2023-11-01 00:19:06,64.097876667,-21.777266667,212.73,2,5,90000338,90000323,6,0207,5-A
2023-11-01 00:19:18,64.097650000,-21.777950000,211.85,2,5,90000338,90000323,6,0207,5-A
2023-11-01 00:19:27,64.097480000,-21.777666667,77.61,2,5,90000338,90000323,6,0207,5-A
2023-11-01 00:19:37,64.098276667,-21.776500000,42.24,2,5,90000338,90000323,6,0207,5-A
2023-11-01 00:19:48,64.098288333,-21.776483333,47.09,2,5,90000338,90000323,6,0207,5-A
2023-11-01 00:19:58,64.098290000,-21.776483333,47.09,2,5,90000338,90000323,6,0207,5-A
2023-11-01 00:20:09,64.098291667,-21.776483333,47.09,2,5,90000338,90000323,6,0207,5-A
2023-11-01 00:20:19,64.098290000,-21.776483333,47.09,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:20:08,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:20:19,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:20:28,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:20:39,64.123525000,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:20:50,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:20:59,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:21:10,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:21:21,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:21:30,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:21:41,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:21:50,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:22:01,64.123526667,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:22:12,64.123528333,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:22:21,64.123528333,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:22:32,64.123528333,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:22:43,64.123528333,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:22:52,64.123528333,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:26:17,64.117146667,-21.788600000,128.81,2,5,"",90000397,6,0207,5-A
2023-11-01 06:26:29,64.116581667,-21.785900000,137.53,2,5,"",90000397,6,0207,5-A
2023-11-01 06:26:40,64.115845000,-21.784733333,153.57,2,5,"",90000397,6,0207,5-A
2023-11-01 06:26:49,64.114813333,-21.783850000,157.83,2,5,"",90000397,6,0207,5-A
2023-11-01 06:27:00,64.114110000,-21.783300000,200.32,2,5,"",90000397,6,0207,5-A
2023-11-01 06:27:11,64.113190000,-21.781350000,139.54,2,5,"",90000397,6,0207,5-A
2023-11-01 06:27:20,64.112266667,-21.780583333,180.14,2,5,"",90000397,6,0207,5-A
2023-11-01 06:27:31,64.110988333,-21.780750000,177.60,2,5,"",90000397,6,0207,5-A
2023-11-01 06:27:39,64.109498333,-21.780266667,166.34,2,5,"",90000397,6,0207,5-A
2023-11-01 06:27:51,64.106730000,-21.778050000,157.13,2,5,"",90000397,6,0207,5-A
2023-11-01 06:28:02,64.105613333,-21.776500000,140.57,2,5,"",90000397,6,0207,5-A
2023-11-01 06:29:08,64.100988333,-21.779933333,126.93,2,5,"",90000397,6,0207,5-A
2023-11-01 06:29:16,64.100726667,-21.778716667,108.90,2,5,"",90000397,6,0207,5-A
2023-11-01 06:29:28,64.100971667,-21.778100000,357.68,2,5,90000397,90000375,6,0207,5-A
2023-11-01 06:29:39,64.101175000,-21.778116667,0.57,2,5,90000397,90000375,7,0207,5-A
2023-11-01 06:29:47,64.101215000,-21.778133333,349.82,2,5,90000397,90000375,3,0207,5-A
2023-11-01 06:29:59,64.102483333,-21.777333333,32.26,2,5,90000397,90000375,6,0207,5-A
2023-11-01 06:30:10,64.102888333,-21.776666667,32.65,2,5,90000375,90000391,7,0207,5-A
2023-11-01 06:30:18,64.102898333,-21.776600000,41.35,2,5,90000375,90000391,3,0207,5-A
2023-11-01 06:30:30,64.102898333,-21.776600000,41.35,2,5,90000375,90000391,3,0207,5-A
2023-11-01 06:30:38,64.103861667,-21.772733333,81.57,2,5,90000375,90000391,6,0207,5-A
2023-11-01 06:30:50,64.103843333,-21.771083333,99.63,2,5,90000391,90000321,7,0207,5-A
2023-11-01 06:31:01,64.103830000,-21.771050000,99.21,2,5,90000391,90000321,3,0207,5-A
2023-11-01 06:31:09,64.103598333,-21.769333333,116.50,2,5,90000391,90000321,6,0207,5-A
2023-11-01 06:31:21,64.102653333,-21.766766667,117.10,2,5,90000321,90000322,6,0207,5-A
2023-11-01 06:31:32,64.102176667,-21.764616667,118.68,2,5,90000321,90000322,6,0207,5-A
2023-11-01 06:31:41,64.101806667,-21.764133333,197.00,2,5,90000321,90000322,6,0207,5-A
2023-11-01 06:31:52,64.101130000,-21.765066667,211.07,2,5,90000321,90000322,6,0207,5-A
2023-11-01 06:32:01,64.100851667,-21.765666667,227.10,2,5,90000322,90000335,6,0207,5-A
2023-11-01 06:32:12,64.100541667,-21.766883333,259.80,2,5,90000322,90000335,6,0207,5-A
2023-11-01 06:32:23,64.100233333,-21.770800000,238.67,2,5,90000335,90000336,6,0207,5-A
2023-11-01 06:32:32,64.100233333,-21.770800000,238.67,2,5,90000335,90000336,6,0207,5-A
2023-11-01 06:32:43,64.099011667,-21.773733333,245.24,2,5,90000336,90000338,6,0207,5-A
2023-11-01 06:32:54,64.098645000,-21.775633333,238.88,2,5,90000336,90000338,6,0207,5-A
2023-11-01 06:33:03,64.098230000,-21.776750000,222.58,2,5,90000338,90000323,7,0207,5-A
2023-11-01 06:33:14,64.098210000,-21.776766667,212.74,2,5,90000338,90000323,3,0207,5-A
2023-11-01 06:33:25,64.097786667,-21.777333333,217.45,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:33:34,64.097540000,-21.777983333,172.02,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:33:45,64.097633333,-21.777400000,22.69,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:33:57,64.098763333,-21.775000000,65.00,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:34:05,64.099068333,-21.773350000,56.92,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:34:16,64.099541667,-21.772216667,38.75,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:34:25,64.100226667,-21.770683333,55.29,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:34:36,64.100521667,-21.769150000,77.42,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:34:48,64.100845000,-21.765533333,46.61,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:34:56,64.101351667,-21.764633333,45.55,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:35:07,64.101775000,-21.764266667,32.86,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:35:19,64.102231667,-21.764666667,295.58,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:35:27,64.102666667,-21.766550000,298.40,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:35:39,64.103321667,-21.768433333,316.40,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:35:50,64.103808333,-21.770550000,286.29,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:35:59,64.103478333,-21.775316667,239.18,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:36:10,64.102808333,-21.776966667,222.02,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:36:21,64.101571667,-21.778166667,191.04,2,5,90000338,90000323,2,0207,5-A
2023-11-01 06:36:30,64.101571667,-21.778166667,191.04,2,5,90000338,90000323,2,0207,5-A
2023-11-01 06:36:41,64.101566667,-21.778133333,182.93,2,5,90000338,90000323,3,0207,5-A
2023-11-01 06:36:53,64.100811667,-21.778850000,289.08,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:37:01,64.101063333,-21.779783333,308.38,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:37:13,64.101113333,-21.779933333,311.08,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:37:21,64.101413333,-21.781050000,300.10,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:37:32,64.101865000,-21.782650000,300.70,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:37:44,64.102290000,-21.784000000,329.51,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:37:52,64.102846667,-21.783633333,18.24,2,5,90000338,90000323,6,0207,5-A
2023-11-01 06:38:03,64.104185000,-21.783166667,17.56,2,5,90000537,90000408,6,0207,5-A
2023-11-01 06:38:15,64.104748333,-21.782683333,6.82,2,5,90000537,90000408,6,0207,5-A
2023-11-01 06:38:23,64.104888333,-21.783050000,287.85,2,5,90000408,90000409,6,0207,5-A
2023-11-01 06:38:34,64.105210000,-21.785500000,283.41,2,5,90000408,90000409,6,0207,5-A
2023-11-01 06:38:46,64.105721667,-21.786866667,335.01,2,5,90000409,90000410,6,0207,5-A
2023-11-01 06:38:54,64.106263333,-21.787883333,304.60,2,5,90000409,90000410,6,0207,5-A
2023-11-01 06:39:06,64.106623333,-21.788383333,333.63,2,5,90000409,90000410,6,0207,5-A
2023-11-01 06:39:17,64.107268333,-21.788850000,3.28,2,5,90000409,90000410,6,0207,5-A
2023-11-01 06:39:25,64.107951667,-21.788383333,17.84,2,5,90000410,90000411,6,0207,5-A
2023-11-01 06:39:37,64.108546667,-21.787933333,17.86,2,5,90000410,90000411,6,0207,5-A
2023-11-01 06:39:48,64.109671667,-21.787050000,18.57,2,5,90000411,90000412,6,0207,5-A
2023-11-01 06:39:56,64.109671667,-21.787050000,18.57,2,5,90000411,90000412,6,0207,5-A
2023-11-01 06:40:08,64.109671667,-21.787050000,18.57,2,5,90000411,90000412,6,0207,5-A
2023-11-01 06:40:19,64.109671667,-21.787050000,18.57,2,5,90000411,90000412,6,0207,5-A
2023-11-01 06:40:28,64.112906667,-21.785950000,267.69,2,5,90000412,90000315,6,0207,5-A
2023-11-01 06:40:39,64.113148333,-21.788250000,292.50,2,5,90000315,90000305,6,0207,5-A
2023-11-01 06:40:51,64.113205000,-21.788683333,280.45,2,5,90000315,90000305,6,0207,5-A
2023-11-01 06:40:59,64.113213333,-21.788716667,289.55,2,5,90000315,90000305,6,0207,5-A
2023-11-01 06:41:10,64.113428333,-21.790166667,288.66,2,5,90000315,90000305,6,0207,5-A
2023-11-01 06:41:19,64.113646667,-21.791083333,349.62,2,5,90000315,90000305,6,0207,5-A
2023-11-01 06:41:30,64.114465000,-21.790400000,18.04,2,5,90000305,90000316,7,0207,5-A
2023-11-01 06:41:42,64.114520000,-21.790333333,19.27,2,5,90000305,90000316,3,0207,5-A
2023-11-01 06:41:50,64.115040000,-21.789933333,18.92,2,5,90000305,90000316,6,0207,5-A
2023-11-01 06:42:02,64.115261667,-21.790133333,289.99,2,5,90000305,90000316,6,0207,5-A
2023-11-01 06:42:13,64.115501667,-21.791800000,285.58,2,5,90000316,90000317,7,0207,5-A
2023-11-01 06:42:21,64.115500000,-21.791783333,285.58,2,5,90000316,90000317,6,0207,5-A
2023-11-01 06:42:33,64.115508333,-21.791833333,291.08,2,5,90000316,90000317,3,0207,5-A
2023-11-01 06:42:44,64.115700000,-21.793250000,286.77,2,5,90000316,90000317,6,0207,5-A
2023-11-01 06:23:03,64.123530000,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:23:14,64.123530000,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:23:23,64.123530000,-21.788866667,223.41,2,5,"",90000397,6,0207,5-A
2023-11-01 06:23:34,64.123595000,-21.788716667,32.13,2,5,"",90000397,6,0207,5-A
2023-11-01 06:23:45,64.123635000,-21.788666667,25.05,2,5,"",90000397,6,0207,5-A
2023-11-01 06:23:54,64.123643333,-21.788783333,279.19,2,5,"",90000397,3,0207,5-A
2023-11-01 06:24:05,64.123738333,-21.790066667,309.66,2,5,"",90000397,6,0207,5-A
2023-11-01 06:24:16,64.123836667,-21.791316667,270.32,2,5,"",90000397,6,0207,5-A
2023-11-01 06:24:25,64.123808333,-21.793166667,267.29,2,5,"",90000397,6,0207,5-A
2023-11-01 06:24:36,64.123813333,-21.796150000,282.74,2,5,"",90000397,6,0207,5-A
2023-11-01 06:24:44,64.123571667,-21.796833333,209.72,2,5,"",90000397,6,0207,5-A
2023-11-01 06:24:56,64.122901667,-21.796950000,178.35,2,5,"",90000397,6,0207,5-A
2023-11-01 06:25:07,64.121150000,-21.796800000,185.37,2,5,"",90000397,6,0207,5-A
2023-11-01 06:25:15,64.120146667,-21.797333333,199.62,2,5,"",90000397,6,0207,5-A
2023-11-01 06:25:27,64.119181667,-21.798116667,197.58,2,5,"",90000397,6,0207,5-A
2023-11-01 06:25:38,64.118765000,-21.798550000,143.47,2,5,"",90000397,6,0207,5-A
2023-11-01 06:25:46,64.118615000,-21.797083333,110.40,2,5,"",90000397,6,0207,5-A
2023-11-01 06:42:53,64.115980000,-21.795133333,288.73,2,5,90000316,90000317,6,0207,5-A
2023-11-01 06:25:58,64.117943333,-21.792683333,109.47,2,5,"",90000397,6,0207,5-A
2023-11-01 07:04:28,64.140928333,-21.923716667,258.48,2,5,90000831,90000832,3,0207,5-A
2023-11-01 06:26:09,64.117521667,-21.790166667,111.31,2,5,"",90000397,6,0207,5-A
2023-11-01 06:43:04,64.116186667,-21.796666667,286.29,2,5,90000317,90000318,7,0207,5-A
2023-11-01 06:43:15,64.116176667,-21.796666667,286.29,2,5,90000317,90000318,6,0207,5-A
2023-11-01 07:04:37,64.140616667,-21.924950000,237.81,2,5,90000831,90000832,6,0207,5-A
2023-11-01 06:43:24,64.116176667,-21.796666667,286.29,2,5,90000317,90000318,6,0207,5-A
2023-11-01 07:34:42,64.117065000,-21.802883333,108.53,2,5,90000399,90000400,6,0207,5-A
2023-11-01 07:04:48,64.139796667,-21.927950000,236.36,2,5,90000831,90000832,6,0207,5-A
2023-11-01 07:34:53,64.116836667,-21.801400000,108.51,2,5,90000400,90000401,7,0207,5-A
2023-11-01 06:43:35,64.116320000,-21.797683333,287.03,2,5,90000317,90000318,6,0207,5-A
2023-11-01 06:43:46,64.116535000,-21.799050000,287.85,2,5,90000317,90000318,6,0207,5-A
2023-11-01 07:04:57,64.139410000,-21.929350000,238.88,2,5,90000832,90000835,7,0207,5-A
2023-11-01 06:43:55,64.116723333,-21.800333333,288.05,2,5,90000317,90000318,6,0207,5-A
2023-11-01 07:35:02,64.116823333,-21.801400000,108.51,2,5,90000400,90000401,6,0207,5-A
2023-11-01 07:05:08,64.139403333,-21.929350000,238.88,2,5,90000832,90000835,6,0207,5-A
2023-11-01 07:35:13,64.116820000,-21.801366667,108.90,2,5,90000400,90000401,3,0207,5-A
2023-11-01 06:44:06,64.116883333,-21.801483333,287.73,2,5,90000318,90000319,6,0207,5-A
2023-11-01 07:05:17,64.139128333,-21.930133333,228.20,2,5,90000832,90000835,6,0207,5-A
2023-11-01 06:44:18,64.116896667,-21.801700000,285.57,2,5,90000318,90000319,6,0207,5-A
2023-11-01 06:44:26,64.116901667,-21.801750000,281.09,2,5,90000318,90000319,3,0207,5-A
2023-11-01 07:35:25,64.116500000,-21.799066667,107.00,2,5,90000400,90000401,6,0207,5-A
2023-11-01 07:05:29,64.138611667,-21.931450000,230.13,2,5,90000832,90000835,6,0207,5-A
2023-11-01 07:35:33,64.116328333,-21.797850000,107.72,2,5,90000400,90000401,6,0207,5-A
2023-11-01 07:35:44,64.116110000,-21.796250000,106.36,2,5,90000401,90000402,7,0207,5-A
2023-11-01 06:44:37,64.117356667,-21.804900000,289.82,2,5,90000318,90000319,6,0207,5-A
2023-11-01 07:05:40,64.138288333,-21.931400000,185.02,2,5,90000832,90000835,6,0207,5-A
2023-11-01 06:44:46,64.117665000,-21.806900000,288.17,2,5,90000318,90000319,6,0207,5-A
2023-11-01 07:35:56,64.116108333,-21.796250000,106.36,2,5,90000401,90000402,6,0207,5-A
2023-11-01 07:05:49,64.138283333,-21.932800000,288.66,2,5,90000835,90000834,6,0207,5-A
2023-11-01 07:36:04,64.116098333,-21.796166667,109.70,2,5,90000401,90000402,3,0207,5-A
2023-11-01 07:36:15,64.115963333,-21.795266667,107.97,2,5,90000401,90000402,6,0207,5-A
2023-11-01 06:44:57,64.117846667,-21.808233333,287.99,2,5,90000319,90000320,6,0207,5-A
2023-11-01 06:45:09,64.118000000,-21.809183333,308.45,2,5,90000319,90000320,6,0207,5-A
